Web Archiving Tool	Replay System	Web Browser	Containing Web Page URI-R	Containing Web Page URI-M or WARC / WACZ URL	Ad Related URL or Ad Text	Ad Related URL or Ad Text	Ad Related URL or Ad Text	Ad Related URL or Ad Text	Ad Related URL or Ad Text	Ad Related URL or Ad Text	Ad Related URL or Ad Text	Ad Related URL or Ad Text	Ad Related URL or Ad Text	Recorded Session 1 URL	Recorded Session 2 URL	Recorded Session 3 URL	Successful Replay of Ad In Containing Web Page	Replay Issues Description
ArchiveWeb.page	ReplayWeb.page	Chrome	https://www.cnn.com/	2023-05-10_ads_on_cnn_ArchiveWeb_page.wacz	Ad frame URI-R: https://aax-us-east.amazon-adsystem.com/e/dtb/admi?b=JNX-7JHKx2H3b-jlj0g9kXYAAAGIBh5DbAEAAAxXAQBhcHNfdHhuX2JpZDEgICBhcHNfdHhuX2ltcDEgICAfpc2K&rnd=4050885070311683729828071&pp=r78um8&p=9az1fk	Image 1 URI-R: https://m.media-amazon.com/images/S/al-na-9d5791cf-3faf/cc9f1b47-5e41-4f0c-a023-b24c5587d631.jpg								https://youtu.be/3CdUFVWLT38?t=8042	https://youtu.be/dquG3uOS3k4		Sometimes	Sometimes this ad is selected to be displayed.
ArchiveWeb.page	ReplayWeb.page	Chrome	https://www.cnn.com/	2023-05-10_ads_on_cnn_ArchiveWeb_page.wacz	Ad frame URI-R: https://aax-us-east.amazon-adsystem.com/e/dtb/admi?b=JBDnWUOjArnVacYd-PAEyUQAAAGIBhytBAEAAAxXAQBhcHNfdHhuX2JpZDEgICBhcHNfdHhuX2ltcDEgICClYcWD&rnd=2942692666231683729723280&pp=sb785c&p=9az1fk	Image 1 URI-R: https://m.media-amazon.com/images/I/61yicfQV5kL._AC_SX315_SY252_.jpg	Text 1: Philips Norelco OneBlade Hybrid Electric Trimmer and Shaver, Frustration Free Packaging, QP2520/90	Image 2 URI-R: https://images-na.ssl-images-amazon.com/images/G/01/da/creatives/aui-tablet-stars-2x.png	Text 2: $37.99	Image 3: https://images-na.ssl-images-amazon.com/images/G/01/da/creatives/prime-2x-20170531.png				https://youtu.be/3CdUFVWLT38	https://youtu.be/dquG3uOS3k4		Sometimes	Sometimes this ad is selected to be displayed.
																		
Browsertrix Crawler	ReplayWeb.page	Firefox	https://www.youtube.com/watch?v=PZShwWiepeY	2023-01-11_01-03-07_ads_on_youtube_browsertrix_crawler.warc.gz	Image: https://lh3.googleusercontent.com/proxy/MbgoltwG0R2TnY-kD3oFHbY1SALWTw99vg2LtoLWSg5J_Vzb2mRww1SlPmw0AlVU2PqPIg2798FUuXGozfLnUmy2_78t3rI2OsgYEaL0JyiQACXtNBqEo1v8o38F2i14gUUB	Text 1: Download Free Games	Text 2: Play GarrysMod, Sims 4, Minecraft, Poppy Playtime and Other Simulation Games For Free Now	Text 3: powergamesplay.com						https://youtu.be/OM6WKHwTghU?t=524			Yes	No issues
																		
Browsertrix Crawler	ReplayWeb.page	Chrome	https://www.realtor.com/news/unique-homes/frank-lloyd-wright-designed-home-in-tulsa-ok-lists-for-7-9m/	2023_05_23_Ads_on_www_realtor_com_browsertrix_crawler.warc.gz	Image 1 URI-R: https://tpc.googlesyndication.com/simgad/5485449075282646270												Yes	No issues
Browsertrix Crawler	ReplayWeb.page	Chrome	https://www.realtor.com/news/unique-homes/frank-lloyd-wright-designed-home-in-tulsa-ok-lists-for-7-9m/	2023_05_23_Ads_on_www_realtor_com_browsertrix_crawler.warc.gz	Image 1 URI-R: https://rdcnewsadvice.wpengine.com/wp-content/themes/realtor2015/images/unique-homes-desktop.jpg												Yes	No issues
Browsertrix Crawler	ReplayWeb.page	Chrome	https://www.realtor.com/news/unique-homes/frank-lloyd-wright-designed-home-in-tulsa-ok-lists-for-7-9m/	2023_05_23_Ads_on_www_realtor_com_browsertrix_crawler.warc.gz	Image 1 URI-R: https://tpc.googlesyndication.com/simgad/5492974643912511905												Yes	No issues
Browsertrix Crawler	ReplayWeb.page	Chrome	https://www.realtor.com/news/unique-homes/frank-lloyd-wright-designed-home-in-tulsa-ok-lists-for-7-9m/	2023_05_23_Ads_on_www_realtor_com_browsertrix_crawler.warc.gz	Image 1 URI-R: https://tpc.googlesyndication.com/simgad/6672372128398690653												Yes	No issues
Browsertrix Crawler	ReplayWeb.page	Chrome	https://www.realtor.com/news/unique-homes/frank-lloyd-wright-designed-home-in-tulsa-ok-lists-for-7-9m/	2023_05_23_Ads_on_www_realtor_com_browsertrix_crawler.warc.gz	Image 1 URI-R: https://tpc.googlesyndication.com/simgad/15045010253077577450												Yes	No issues
Browsertrix Crawler	ReplayWeb.page	Chrome	https://www.realtor.com/news/unique-homes/frank-lloyd-wright-designed-home-in-tulsa-ok-lists-for-7-9m/	2023_05_23_Ads_on_www_realtor_com_browsertrix_crawler.warc.gz	Image 1 URI-R: https://tpc.googlesyndication.com/simgad/7618795187222862671												Yes	No issues
Browsertrix Crawler	ReplayWeb.page	Chrome	https://www.realtor.com/news/unique-homes/frank-lloyd-wright-designed-home-in-tulsa-ok-lists-for-7-9m/	2023_05_23_Ads_on_www_realtor_com_browsertrix_crawler.warc.gz	Image 1 URI-R: https://ap.rdcpix.com/ec423dd841c0e4041b65558e7c76c3aal-m70434471s-od-w480_h360.jpg	Text 1: NEW	Text 2: For Sale	Text 3: $1,899,000	Text 4 (replaced tabs with spaces): 4 bed                   3 bath                  2069 sqft	Text 5: 72 Meadowbrook Dr	Text 6: San Francisco, CA						Yes	No issues
Browsertrix Crawler	ReplayWeb.page	Chrome	https://www.realtor.com/news/unique-homes/frank-lloyd-wright-designed-home-in-tulsa-ok-lists-for-7-9m/	2023_05_23_Ads_on_www_realtor_com_browsertrix_crawler.warc.gz	Image 1 URI-R: https://ap.rdcpix.com/05616207a882ecfafb1f1c25c5eb09del-m3147300612s-od-w480_h360.jpg	Text 1: NEW	Text 2: For Sale	Text 3: $4,380,000	Text 4 (replaced tabs with spaces):  4 bed                   4 bath                  2700 sqft	Text 5: 47 Magnolia St	Text 6: San Francisco, CA						Yes	No issues
Browsertrix Crawler	ReplayWeb.page	Chrome	https://www.realtor.com/news/unique-homes/frank-lloyd-wright-designed-home-in-tulsa-ok-lists-for-7-9m/	2023_05_23_Ads_on_www_realtor_com_browsertrix_crawler.warc.gz	Image 1 URI-R: https://ap.rdcpix.com/4684dba5ea5480b548ca0890e9f28d82l-m3539197075s-od-w480_h360.jpg	Text 1: NEW	Text 2: For Sale	Text 3: $5,288,000	Text 4 (replaced tabs with spaces): 6 bed                   6 bath                  4040 sqft	Text 5: 3848-3850 California St	Text 6: San Francisco, CA						Yes	No issues
Browsertrix Crawler	ReplayWeb.page	Chrome	https://www.realtor.com/news/unique-homes/frank-lloyd-wright-designed-home-in-tulsa-ok-lists-for-7-9m/	2023_05_23_Ads_on_www_realtor_com_browsertrix_crawler.warc.gz	Image 1 URI-R: https://ap.rdcpix.com/c565263c2e8840fd392380ae71651196l-m1736193465s-od-w480_h360.jpg	Text 1: NEW	Text 2: For Sale	Text 3: $3,995,000	Text 4 (replaced tabs with spaces): 3 bed                   3 bath                  2550 sqft	Text 5: 1268 Lombard St Unit 1	Text 6: San Francisco, CA						Yes	No issues
Browsertrix Crawler	ReplayWeb.page	Chrome	https://www.realtor.com/news/unique-homes/frank-lloyd-wright-designed-home-in-tulsa-ok-lists-for-7-9m/	2023_05_23_Ads_on_www_realtor_com_browsertrix_crawler.warc.gz	Embedded Web Page URI-R: https://s0.2mdn.net/sadbundle/16082860128748908839/2_AllMop_728x90/Spring2023_Combo_j7+_Display_Consideration_AnimatedBanner_AllVacuum_AllMop_728x90.html												No	This ad was not replayed successfully, because it would have been loaded in a Google Safeframe
																		
Browsertrix Crawler	ReplayWeb.page	Chrome	https://www.deviantart.com/kvacm/art/Hellstone-Ruins-860415274	2023_05_24_Ads_on_deviantart_com_Browsertrix_Crawler.warc.gz	Embedded Web Page URI-R: https://www.deviantart.com/_nsfgfb/?realEstateId=9c14ea7a-8c35-429a-9857-00ad04ebb4c1&biClientId=f57d906e-d044-82f7-9b25-a96659df280d&biClientIdSigned=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJiaUNsaWVudElkIjoiZjU3ZDkwNmUtZDA0NC04MmY3LTliMjUtYTk2NjU5ZGYyODBkIiwidHMiOjE2ODQ5MDM5Mzd9.HFtV96xz1vZoT9UG1T2XsWUgBpYjn55QfWa5OX1LWcs&newApi=2									https://youtu.be/rCbYPTeriGw?t=2444			Yes	No issues
Browsertrix Crawler	ReplayWeb.page	Chrome	https://www.deviantart.com/kvacm/art/Hellstone-Ruins-860415274	2023_05_24_Ads_on_deviantart_com_Browsertrix_Crawler.warc.gz	Image 1 URI-R: https://tpc.googlesyndication.com/simgad/12543552992348925316/2076313506083323656	Image 2 URI-R: https://tpc.googlesyndication.com/simgad/8826504722586772593?w=100&h=100	Text 1: 35+ Photos With Amazing Timing	Text 2: Perfectly timed photos that'll make everyone do a double take						https://youtu.be/rCbYPTeriGw?t=2757			Sometimes	This ad sometimes loads when replaying the web page.
Browsertrix Crawler	ReplayWeb.page	Chrome	https://www.deviantart.com/kvacm/art/Hellstone-Ruins-860415274	2023_05_24_Ads_on_deviantart_com_Browsertrix_Crawler.warc.gz	Image 1 URI-R: https://s0.2mdn.net/simgad/17577205861146730129									https://youtu.be/rCbYPTeriGw?t=3070			No	This ad may be using a Google safeframe 
Browsertrix Crawler	ReplayWeb.page	Chrome	https://www.deviantart.com/kvacm/art/Hellstone-Ruins-860415274	2023_05_24_Ads_on_deviantart_com_Browsertrix_Crawler.warc.gz	Image 1 URI-R: https://tpc.googlesyndication.com/simgad/13686812656222060787									https://youtu.be/rCbYPTeriGw?t=4930			Sometimes	This ad sometimes loads when replaying the web page.
Browsertrix Crawler	ReplayWeb.page	Chrome	https://www.deviantart.com/kvacm/art/Hellstone-Ruins-860415274	2023_05_24_Ads_on_deviantart_com_Browsertrix_Crawler.warc.gz	Image 1 URI-R: https://s0.2mdn.net/simgad/8263886298088842947									https://youtu.be/rCbYPTeriGw?t=5064			Sometimes	This ad sometimes loads when replaying the web page.
																		
Save Page Now	Wayback Machine	Chrome	https://www.vidal.ru/novosti/kak-potreblenie-razlichnyh-doz-alkogolya-vliyaet-na-smertnost-11744	https://web.archive.org/web/20230405040011/https://www.vidal.ru/novosti/kak-potreblenie-razlichnyh-doz-alkogolya-vliyaet-na-smertnost-11744	Image 1 URI-M: https://web.archive.org/web/20230404180208im_/https://www.vidal.ru/upload/banner/mex-all1-200x200.jpg									https://youtu.be/7vTujyKW6u4?t=3646			Yes	No Issues
Save Page Now	Wayback Machine	Chrome	https://www.vidal.ru/novosti/kak-potreblenie-razlichnyh-doz-alkogolya-vliyaet-na-smertnost-11745	https://web.archive.org/web/20230405040011/https://www.vidal.ru/novosti/kak-potreblenie-razlichnyh-doz-alkogolya-vliyaet-na-smertnost-11744	Image 1 URI-M: https://web.archive.org/web/20230405040011im_/https://www.vidal.ru/upload/banner/banner-vet-app.gif									https://youtu.be/7vTujyKW6u4?t=3691			Yes	No Issues
																		
archive.today	archive.today	Chrome	https://www.tripadvisor.it/Tourism-g186338-London_England-Vacations.html	https://archive.is/q8HZ7	Image 1 URI-M: https://archive.is/q8HZ7/95f21a597e5fcf27746140f17db09bf38d4c90bf.jpg	Text 1: It's time to take a trip.	Text 2: Plan your well-deserved vacation with our app.	Button text: Download the app						https://youtu.be/7vTujyKW6u4?t=6599			Yes	No issues
																		
archive.today	archive.today	Chrome	https://unsplash.com/t/wallpapers	https://archive.ph/ZzWvA	Image 1 URI-M: https://archive.today/ZzWvA/0c6a40eaec9963d02558cbba07e21f6e87b74d42.avif	Image 2 URI-M: https://archive.ph/ZzWvA/2b76cb8993a2f9a3e17f49e6b77eb350bb5c9e48.avif	Text 1: Get the advanced tools you need to grow	Button Text: Sign Up						https://youtu.be/dsjIjmmvWzA?t=3133			Yes	No issues
archive.today	archive.today	Chrome	https://unsplash.com/t/wallpapers	https://archive.ph/ZzWvA	Image 1 URI-M: https://archive.ph/ZzWvA/20e44e2cd30b1ef11fb55b13436b4c191bde1547.avif	Image 2 URI-M: https://archive.ph/ZzWvA/d736883f7cf0f5eee3fdb5c330987c7477a9ae5f.svg	Text 1: Build the website of your dreams.	Button Text: Start Building						https://youtu.be/dsjIjmmvWzA?t=3348			Yes	No issues
archive.today	archive.today	Chrome	https://unsplash.com/t/wallpapers	https://archive.ph/ZzWvA	Image 1 URI-M: https://archive.ph/ZzWvA/e2e6f5ab3e14fc18f4ee0fb538646eaaa3cefa04.avif	Image 2 URI-M: https://archive.ph/ZzWvA/d736883f7cf0f5eee3fdb5c330987c7477a9ae5f.svg	Text 1: Get a professional website for just $199.	Button Text: Get the Deal						https://youtu.be/dsjIjmmvWzA?t=3523			Yes	No issues
																		
Conifer	Conifer	Chrome	https://www.diy.com/	https://conifer.rhizome.org/treid003/archiving-web-pages-with-ads/20230425230732/https://www.diy.com/	Image 1 URI-M: https://cones.conifer.rhizome.org/treid003/archiving-web-pages-with-ads/20230425230732im_/https://media.diy.com/is/image/KingfisherDigital/82ea9ac328d772e3bf2184f7509fbb44235a1fd7?$BQ_HBT_D$	Alternative Image 1 URI-M: https://cones.conifer.rhizome.org/treid003/archiving-web-pages-with-ads/20230425230732im_/https://media.diy.com/is/image/KingfisherDigital/82ea9ac328d772e3bf2184f7509fbb44235a1fd7?$BQ_HBT_D$	Alternative Image 1 URI-M: https://cones.conifer.rhizome.org/treid003/archiving-web-pages-with-ads/20230425230732im_/https://media.diy.com/is/image/KingfisherDigital/4989114fae2f7d20cb2e9fc614c67bcad229384a?$BQ_HBT_T$	Alternative Image 1 URI-M:  https://cones.conifer.rhizome.org/treid003/archiving-web-pages-with-ads/20230425230732im_/https://media.diy.com/is/image/KingfisherDigital/generic-MobileGeneric-HP-tile-DTM-Spring-Sale-Generic-Ends-today~13438c9ca19aeb261e6194a5719dbc060ab882fd?$WCMS_NPI_FW_S$						https://youtu.be/9dcWMcBwvqI?t=1138			Yes	No issues
Conifer	Conifer	Chrome	https://www.diy.com/	https://conifer.rhizome.org/treid003/archiving-web-pages-with-ads/20230425230732/https://www.diy.com/	Image 1 URI-M: https://cones.conifer.rhizome.org/treid003/archiving-web-pages-with-ads/20230425230732im_/https://media.diy.com/is/image/KingfisherDigital/15e0ec4392b39cabc038a9a8bcc097e64dbca903?$WCMS_NPI_FW_S$									https://youtu.be/9dcWMcBwvqI?t=1293			Yes	No issues
Conifer	Conifer	Chrome	https://www.diy.com/	https://conifer.rhizome.org/treid003/archiving-web-pages-with-ads/20230425230732/https://www.diy.com/	Image 1 URI-M: https://cones.conifer.rhizome.org/treid003/archiving-web-pages-with-ads/20230425230732im_/https://s7g10.scene7.com/is/image/KingfisherDigital/c9172356e87936b6f5e107ea94e59d0e751a9c44?$WCMS_NPI_FW_S$									https://youtu.be/9dcWMcBwvqI?t=1424			Yes	No issues
Conifer	Conifer	Chrome	https://www.diy.com/	https://conifer.rhizome.org/treid003/archiving-web-pages-with-ads/20230425230732/https://www.diy.com/	Image 1 URI-M: https://cones.conifer.rhizome.org/treid003/archiving-web-pages-with-ads/20230425230732im_/https://media.diy.com/is/image/KingfisherDigital/OutdoorGarden-MobileGeneric-HP-tile-DTM-new-lower-price-compost-png~102839cb913ff67d09289cb2262ae80fc605ec08?$WCMS_NPI_FW_M$									https://youtu.be/9dcWMcBwvqI?t=1468			Yes	No issues
Conifer	Conifer	Chrome	https://www.diy.com/	https://conifer.rhizome.org/treid003/archiving-web-pages-with-ads/20230425230732/https://www.diy.com/	Image 1 URI-M: https://cones.conifer.rhizome.org/treid003/archiving-web-pages-with-ads/20230425230732im_/https://s7g10.scene7.com/is/image/KingfisherDigital/303c86dca52b1b66399e200b755b3d5fce2bbb96?$WCMS_NPI_FW_S$									https://youtu.be/9dcWMcBwvqI?t=1592			Yes	No issues
Conifer	Conifer	Chrome	https://www.diy.com/	https://conifer.rhizome.org/treid003/archiving-web-pages-with-ads/20230425230732/https://www.diy.com/	Image 1 URI-M: https://cones.conifer.rhizome.org/treid003/archiving-web-pages-with-ads/20230425230732im_/https://media.diy.com/is/image/KingfisherDigital/685354f8164f276f1465840c41b925ce11ba27a6?$WCMS_NPI_FW_M$									https://youtu.be/9dcWMcBwvqI?t=1629			Yes	No issues
Conifer	Conifer	Chrome	https://www.diy.com/	https://conifer.rhizome.org/treid003/archiving-web-pages-with-ads/20230425230732/https://www.diy.com/	Image 1 URI-M: https://cones.conifer.rhizome.org/treid003/archiving-web-pages-with-ads/20230425230732im_/https://media.diy.com/is/image/KingfisherDigital/OutdoorGarden-MobileGeneric-HP-tile-DTM-Power-Tools~9b5ab6b953dae36da418f2a1a130535bb40428c0?$WCMS_NPI_FW_S$									https://youtu.be/9dcWMcBwvqI?t=1685			Yes	No issues
Conifer	Conifer	Chrome	https://www.diy.com/	https://conifer.rhizome.org/treid003/archiving-web-pages-with-ads/20230425230732/https://www.diy.com/	Image 1 URI-M: https://cones.conifer.rhizome.org/treid003/archiving-web-pages-with-ads/20230425230732im_/https://media.diy.com/is/image/KingfisherDigital/eadb9f2cb7310cd438cc17fb42dea670a4f81b44?$WCMS_NPI_FW_XL$									https://youtu.be/9dcWMcBwvqI?t=1706			Yes	No issues
Conifer	Conifer	Chrome	https://www.diy.com/	https://conifer.rhizome.org/treid003/archiving-web-pages-with-ads/20230425230732/https://www.diy.com/	Image 1 URI-M: https://cones.conifer.rhizome.org/treid003/archiving-web-pages-with-ads/20230425230732im_/https://media.diy.com/is/image/KingfisherDigital/ed9c6cbb609549960fbad9f809861bc277bf2680?$WCMS_NPI_FW_XL$									https://youtu.be/9dcWMcBwvqI?t=2524			Yes	No issues
Conifer	Conifer	Chrome	https://www.diy.com/	https://conifer.rhizome.org/treid003/archiving-web-pages-with-ads/20230425230732/https://www.diy.com/	Image 1 URI-M: https://cones.conifer.rhizome.org/treid003/archiving-web-pages-with-ads/20230425230732im_/https://media.diy.com/is/image/KingfisherDigital/3760287183687_01c_MP?$MOB_PREV$&$width=380&$height=380	Text 1: 10ft trampoline with inner safety net for optimal safety -  Diam.305 cm - Mars Inner - Grey	Text 2: £199.00	Button Text: Add to basket						https://youtu.be/9dcWMcBwvqI?t=1831			Yes	No issues
Conifer	Conifer	Chrome	https://www.diy.com/	https://conifer.rhizome.org/treid003/archiving-web-pages-with-ads/20230425230732/https://www.diy.com/	Image 1 URI-M: https://cones.conifer.rhizome.org/treid003/archiving-web-pages-with-ads/20230425230732im_/https://media.diy.com/is/image/Kingfisher/4054278618241_01c?$MOB_PREV$&$width=380&$height=380	Text 1: Prices nailed	Text 2: Kärcher K4 Power Control Corded Pressure washer 1.8kW 13240320	Text 3: £209.00	Button Text: View product					https://youtu.be/9dcWMcBwvqI?t=2054			Yes	No issues
Conifer	Conifer	Chrome	https://www.diy.com/	https://conifer.rhizome.org/treid003/archiving-web-pages-with-ads/20230425230732/https://www.diy.com/	Image 1 URI-M: https://cones.conifer.rhizome.org/treid003/archiving-web-pages-with-ads/20230425230732im_/https://media.diy.com/is/image/Kingfisher/3663602860143_01c_BQ?$MOB_PREV$&$width=380&$height=380	Text 1: Bulk Delivery	Text 2: Metsä Wood Round edge Whitewood CLS timber (L)2.4m (W)63mm (T)38mm	Text 3: £3.15	Button Text: View product					https://youtu.be/9dcWMcBwvqI?t=2244			Yes	No issues
Conifer	Conifer	Chrome	https://www.diy.com/	https://conifer.rhizome.org/treid003/archiving-web-pages-with-ads/20230425230732/https://www.diy.com/	Image 1 URI-M: https://cones.conifer.rhizome.org/treid003/archiving-web-pages-with-ads/20230425230732im_/https://media.diy.com/is/image/KingfisherDigital/5056010143270_01c_MP?$MOB_PREV$&$width=380&$height=380	Text 1: Oseasons Acorn Rattan 6 Seat Corner Sofa Set in Dove Grey	Text 2: £499.99	Button Text: Add to basket						https://youtu.be/9dcWMcBwvqI?t=2399			Yes	No issues
																		
Conifer	Conifer	Chrome	https://sports.yahoo.com	https://conifer.rhizome.org/treid003/2023-05-16-archiving-ads-on-sportsyahoocom/20230516232647/https://sports.yahoo.com/	Image 1 URI-M: https://cones.conifer.rhizome.org/treid003/2023-05-16-archiving-ads-on-sportsyahoocom/20230516232647im_/https://cdn.yahoomedia.net/creatives/bee2bca5-d740-41d7-b8d6-45b6251c1aab/13/collapse.jpg	Button 2 text: WATCH								https://youtu.be/t-E40UzEDGc?t=3315			Partially	The ad did successfully load in the first ad container, but when the user scrolls down the web page, the ad did not load in the other ad iframes.
Conifer	Conifer	Chrome	https://sports.yahoo.com	https://conifer.rhizome.org/treid003/2023-05-16-archiving-ads-on-sportsyahoocom/20230516232647/https://sports.yahoo.com/	Image 1 URI-M: https://conifer.rhizome.org/treid003/2023-05-16-archiving-ads-on-sportsyahoocom/https://s.yimg.com/uu/api/res/1.2/iuXeqUphtHJVbG2.QtlqIA--~B/Zmk9c3RyaW07aD0yMzA7cT04MDt3PTQ0MDthcHBpZD15dGFjaHlvbg--/https://s.yimg.com/av/curveball/ads/pr/RESIZE_AND_CROP/1200x627/466a1bbb36f580a6a315a13f34b8682c.jpeg	Text 1: Introducing the Xfinity 10G Network	Text 2: Everyone in the house online, all at once.  Introducing the next-generation 10G network. Only from Xfinity.							https://youtu.be/t-E40UzEDGc?t=6275			Yes	No issues
Conifer	Conifer	Chrome	https://sports.yahoo.com	https://conifer.rhizome.org/treid003/2023-05-16-archiving-ads-on-sportsyahoocom/20230516232647/https://sports.yahoo.com/	Image 1 URI-M: https://conifer.rhizome.org/treid003/2023-05-16-archiving-ads-on-sportsyahoocom/https://s.yimg.com/bx/adb/20230310154032235.jpg									https://youtu.be/t-E40UzEDGc?t=4193			Yes	No issues, but this ad was included in an overlay that had a height of 0 so the ad did not display
																		
Arquivo.pt	Arquivo.pt	Chrome	https://www.leroymerlin.com.br/	https://arquivo.pt/wayback/20230426011101/https://www.leroymerlin.com.br/	Text 1 (translated to english): Free Shipping*  on purchases over BRL 3,000 - for products sold and delivered by Leroy Merlin	Text 2 (translated to english): *Valid for distances of up to 50KM. Enjoy today!								https://youtu.be/XUGrRBu7Bg4?t=1495			Yes	No issues
Arquivo.pt	Arquivo.pt	Chrome	https://www.leroymerlin.com.br/	https://arquivo.pt/wayback/20230426011101/https://www.leroymerlin.com.br/	Image 1 URI-M: https://arquivo.pt/wayback/20230426011101im_/https://cdn.leroymerlin.com.br/uploads/img/banners/_1_home_tv_|_48hrs_de_vasos_e_assentos_com_ate_r$_400_off_24_a_26_04_639f_1180x320.png 									https://youtu.be/XUGrRBu7Bg4?t=2073			Yes	No issues
Arquivo.pt	Arquivo.pt	Chrome	https://www.leroymerlin.com.br/	https://arquivo.pt/wayback/20230426011101/https://www.leroymerlin.com.br/	Image 1 URI-M: https://arquivo.pt/wayback/20230426011108im_/https://cdn.leroymerlin.com.br/uploads/img/banners/_4_home_tv_%7C_frete_gratis_para_compras_acima_de_r$_3_000,00_24_a_01_05_a997_1180x320.png									https://youtu.be/XUGrRBu7Bg4?t=2078			Yes	No issues
Arquivo.pt	Arquivo.pt	Chrome	https://www.leroymerlin.com.br/	https://arquivo.pt/wayback/20230426011101/https://www.leroymerlin.com.br/	Image 1 URI-M: https://arquivo.pt/wayback/20230426011108im_/https://cdn.leroymerlin.com.br/uploads/img/banners/_2_home_banner_%7C_festival_acabamento_subtema_laminados_e_vinilicos_21_a_27_04_1109_1180x320.png									https://youtu.be/XUGrRBu7Bg4?t=2084			Yes	No issues
Arquivo.pt	Arquivo.pt	Chrome	https://www.leroymerlin.com.br/	https://arquivo.pt/wayback/20230426011101/https://www.leroymerlin.com.br/	Image 1 URI-M: https://arquivo.pt/wayback/20230426011108im_/https://cdn.leroymerlin.com.br/uploads/img/banners/_4_home_tv_%7C_opecom_acabamento_03_a_15_05_7eea_1180x320.png									https://youtu.be/XUGrRBu7Bg4?t=2436			Yes	No issues
Arquivo.pt	Arquivo.pt	Chrome	https://www.leroymerlin.com.br/	https://arquivo.pt/wayback/20230426011101/https://www.leroymerlin.com.br/	Image 1 URI-M: https://arquivo.pt/wayback/20230426011108im_/https://cdn.leroymerlin.com.br/uploads/img/banners/_5_home_tv_%7C_pisos_e_revestimentos_com_ate_20percent_off_24_a_02_05_bd24_1180x320.png									https://youtu.be/XUGrRBu7Bg4?t=2486			Yes	No issues
Arquivo.pt	Arquivo.pt	Chrome	https://www.leroymerlin.com.br/	https://arquivo.pt/wayback/20230426011101/https://www.leroymerlin.com.br/	Image 1 URI-M: https://arquivo.pt/wayback/20230426011108im_/https://cdn.leroymerlin.com.br/uploads/img/banners/_6_home_tv_%7C_tvs_e_audio_com_ate_30percent_off_24_a_02_05_2501_1180x320.png									https://youtu.be/XUGrRBu7Bg4?t=2555			Yes	No issues
Arquivo.pt	Arquivo.pt	Chrome	https://www.leroymerlin.com.br/	https://arquivo.pt/wayback/20230426011101/https://www.leroymerlin.com.br/	Image 1 URI-M: https://arquivo.pt/wayback/20230426011108im_/https://cdn.leroymerlin.com.br/uploads/img/banners/_7_home_tv__se_%7C_climatizacao_a_partir_de_109,90__24_a_02_05_c3bd_1180x320.png									https://youtu.be/XUGrRBu7Bg4?t=2607			Yes	No issues
Arquivo.pt	Arquivo.pt	Chrome	https://www.leroymerlin.com.br/	https://arquivo.pt/wayback/20230426011101/https://www.leroymerlin.com.br/	Image 1 URI-M: https://arquivo.pt/wayback/20230426011108im_/https://cdn.leroymerlin.com.br/uploads/img/banners/_8_home_tv_%7C_manutencao_externa_com_ate_20percent_off__24_a_02_05_d142_1180x320.png									https://youtu.be/XUGrRBu7Bg4?t=2656			Yes	No issues
Arquivo.pt	Arquivo.pt	Chrome	https://www.leroymerlin.com.br/	https://arquivo.pt/wayback/20230426011101/https://www.leroymerlin.com.br/	Image 1 URI-M: https://arquivo.pt/wayback/20230426011105im_/https://cdn.leroymerlin.com.br/uploads/img/banners/_9_home_tv_%7C_decoracao_para_area_externa_com_ate_30percent_off_24_a_02_05_faa1_1180x320.png									https://youtu.be/XUGrRBu7Bg4?t=2699			Yes	No issues
Arquivo.pt	Arquivo.pt	Chrome	https://www.leroymerlin.com.br/	https://arquivo.pt/wayback/20230426011101/https://www.leroymerlin.com.br/	Image 1 URI-M: https://arquivo.pt/wayback/20230426011106im_/https://cdn.leroymerlin.com.br/uploads/img/banners/_1_home_tirinha_%7C_bazar_de_fechaduras_com_ate_40percent_off__24_4_a_02_5_4f32_580x190.png									https://youtu.be/XUGrRBu7Bg4?t=3170			Yes	No issues
Arquivo.pt	Arquivo.pt	Chrome	https://www.leroymerlin.com.br/	https://arquivo.pt/wayback/20230426011101/https://www.leroymerlin.com.br/	Image 1 URI-M: https://arquivo.pt/wayback/20230426011106im_/https://cdn.leroymerlin.com.br/uploads/img/banners/_2_home_tirinha_%7C_bazar_de_moveis_com_ate_50percent_off_24_4_a_02_5_378a_580x190.png									https://youtu.be/XUGrRBu7Bg4?t=3242			Yes	No issues
Arquivo.pt	Arquivo.pt	Chrome	https://www.leroymerlin.com.br/	https://arquivo.pt/wayback/20230426011101/https://www.leroymerlin.com.br/	Image 1 URI-M: https://arquivo.pt/wayback/20230426011108im_/https://cdn.leroymerlin.com.br/uploads/img/banners/_3_home_tirinha_%7C__banheiro_com_ate_40percent_off_24_4_a_02_5_67fd_580x190.png									https://youtu.be/XUGrRBu7Bg4?t=3278			Yes	No issues
