Web Archiving Tool,Replay System,Web Browser,Containing Web Page URI-R,Containing Web Page URI-M or WARC / WACZ URL,Ad Related URL or Ad Text 1,Ad Related URL or Ad Text 2,Ad Related URL or Ad Text 3,Ad Related URL or Ad Text 4,Ad Related URL or Ad Text 5,Ad Related URL or Ad Text 6,Ad Related URL or Ad Text 7,Ad Related URL or Ad Text 8,Ad Related URL or Ad Text 9,Recorded Session 1 URL,Recorded Session 2 URL,Recorded Session 3 URL,Crawling Session or Live Web Page Video Timestamp,Successful Replay of Ad In Containing Web Page,Replay Issues Description,Ad Type,Successfully Archived
Browsertrix Crawler,ReplayWeb.page,Chrome,https://www.realtor.com/news/unique-homes/frank-lloyd-wright-designed-home-in-tulsa-ok-lists-for-7-9m/,https://zenodo.org/record/8000975/files/2023_05_23_Ads_on_www_realtor_com_browsertrix_crawler.warc.gz?download=1,Embedded Web Page URI-R: https://s0.2mdn.net/sadbundle/16082860128748908839/2_AllMop_728x90/Spring2023_Combo_j7+_Display_Consideration_AnimatedBanner_AllVacuum_AllMop_728x90.html,,,,,,,,,https://youtu.be/K8XYE20DH9U?t=5825,,,https://youtu.be/K8XYE20DH9U?t=34,No,"This ad was not replayed successfully, because it would have been loaded in a Google Safeframe",Embedded Web Page,Yes
Browsertrix Crawler,ReplayWeb.page,Chrome,https://www.deviantart.com/kvacm/art/Hellstone-Ruins-860415274,https://zenodo.org/record/8000975/files/2023_05_24_Ads_on_deviantart_com_Browsertrix_Crawler.warc.gz?download=1,Embedded Web Page URI-R: https://www.deviantart.com/_nsfgfb/?realEstateId=9c14ea7a-8c35-429a-9857-00ad04ebb4c1&biClientId=f57d906e-d044-82f7-9b25-a96659df280d&biClientIdSigned=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJiaUNsaWVudElkIjoiZjU3ZDkwNmUtZDA0NC04MmY3LTliMjUtYTk2NjU5ZGYyODBkIiwidHMiOjE2ODQ5MDM5Mzd9.HFtV96xz1vZoT9UG1T2XsWUgBpYjn55QfWa5OX1LWcs&newApi=2,,,,,,,,,https://youtu.be/rCbYPTeriGw?t=2444,,,https://youtu.be/rCbYPTeriGw?t=34,Yes,No issues,Embedded Web Page,Yes
Browsertrix Crawler,ReplayWeb.page,Chrome,https://www.deviantart.com/kvacm/art/Hellstone-Ruins-860415274,https://zenodo.org/record/8000975/files/2023_05_24_Ads_on_deviantart_com_Browsertrix_Crawler.warc.gz?download=1,Image 1 URI-R: https://tpc.googlesyndication.com/simgad/12543552992348925316/2076313506083323656,Image 2 URI-R: https://tpc.googlesyndication.com/simgad/8826504722586772593?w=100&h=100,Text 1: 35+ Photos With Amazing Timing,Text 2: Perfectly timed photos that'll make everyone do a double take,,,,,,https://youtu.be/rCbYPTeriGw?t=2757,,,https://youtu.be/rCbYPTeriGw?t=34,Sometimes,This ad sometimes loads when replaying the web page.,Combination,Yes
Browsertrix Crawler,ReplayWeb.page,Chrome,https://www.deviantart.com/kvacm/art/Hellstone-Ruins-860415274,https://zenodo.org/record/8000975/files/2023_05_24_Ads_on_deviantart_com_Browsertrix_Crawler.warc.gz?download=1,Image 1 URI-R: https://s0.2mdn.net/simgad/17577205861146730129,,,,,,,,,https://youtu.be/rCbYPTeriGw?t=3070,,,https://youtu.be/rCbYPTeriGw?t=34,No,This ad may be using a Google safeframe ,Image,Yes
Browsertrix Crawler,ReplayWeb.page,Chrome,https://www.deviantart.com/kvacm/art/Hellstone-Ruins-860415274,https://zenodo.org/record/8000975/files/2023_05_24_Ads_on_deviantart_com_Browsertrix_Crawler.warc.gz?download=1,Image 1 URI-R: https://tpc.googlesyndication.com/simgad/13686812656222060787,,,,,,,,,https://youtu.be/rCbYPTeriGw?t=4930,,,https://youtu.be/rCbYPTeriGw?t=34,Sometimes,Sometimes this web page does not load this ad. When this occurs no request is made for the ad's image. ,Image,Yes
Browsertrix Crawler,ReplayWeb.page,Chrome,https://www.deviantart.com/kvacm/art/Hellstone-Ruins-860415274,https://zenodo.org/record/8000975/files/2023_05_24_Ads_on_deviantart_com_Browsertrix_Crawler.warc.gz?download=1,Image 1 URI-R: https://s0.2mdn.net/simgad/8263886298088842947,,,,,,,,,https://youtu.be/rCbYPTeriGw?t=5064,,,https://youtu.be/rCbYPTeriGw?t=34,No,This ad may be using a Google safeframe ,Image,Yes
Save Page Now,Wayback Machine,Chrome,https://www.vidal.ru/novosti/kak-potreblenie-razlichnyh-doz-alkogolya-vliyaet-na-smertnost-11744,https://web.archive.org/web/20230405040011/https://www.vidal.ru/novosti/kak-potreblenie-razlichnyh-doz-alkogolya-vliyaet-na-smertnost-11744,Image 1 URI-M: https://web.archive.org/web/20230404180208im_/https://www.vidal.ru/upload/banner/mex-all1-200x200.jpg,,,,,,,,,https://youtu.be/7vTujyKW6u4?t=3646,,,https://youtu.be/7vTujyKW6u4?t=3159,Yes,No Issues,Image,Yes
Save Page Now,Wayback Machine,Chrome,https://www.vidal.ru/novosti/kak-potreblenie-razlichnyh-doz-alkogolya-vliyaet-na-smertnost-11745,https://web.archive.org/web/20230405040011/https://www.vidal.ru/novosti/kak-potreblenie-razlichnyh-doz-alkogolya-vliyaet-na-smertnost-11744,Image 1 URI-M: https://web.archive.org/web/20230405040011im_/https://www.vidal.ru/upload/banner/banner-vet-app.gif,,,,,,,,,https://youtu.be/7vTujyKW6u4?t=3691,,,https://youtu.be/7vTujyKW6u4?t=3159,Yes,No Issues,Image,Yes
Save Page Now,Wayback Machine,Chrome,https://canalturf.com,https://web.archive.org/web/20230418043234/https://www.canalturf.com/,Image 1 URI-M: https://web.archive.org/web/20230418043234im_/https://images.outbrainimg.com/transform/v3/eyJpdSI6Ijg4N2I3NzJlNGU0YmE4OGYxZDk5MjczNWNjNjJmOTJmNmQwYmUxNGRiNzE4OTNmNjgyYTVjNWY5OWIxODhmMjEiLCJ3Ijo2MDAsImgiOjQwMCwiZCI6MS4wLCJjcyI6MCwiZiI6NH0.webp,"Text 1 (translated to english): The Top 2023 Family SUVs Have Arrived.  3 Rows Of Seating, Affordable, Tons Of Tech & More",Text 2 (translated to english): Search ads,,,,,,,https://youtu.be/D3Xt8zJpEFU?t=2335,,,https://youtu.be/D3Xt8zJpEFU?t=1861,Sometimes,"Sometimes the ad containter does not load, which prevents this ad from being replayed. Also, when the ad container is loaded, sometimes different ads are selected. At the end of 2023, none of the combination ads for this web page would load when replaying the web page 10 times.",Combination,Yes
Save Page Now,Wayback Machine,Chrome,https://canalturf.com,https://web.archive.org/web/20230418043234/https://www.canalturf.com/,Image 1 URI-M: https://web.archive.org/web/20230418043234im_/https://images.outbrainimg.com/transform/v3/eyJpdSI6ImVlZTc3MjBkMWI5MmY3MDUzNDJlOTY3MTMwOGRhYmQzZmJkMjE1NGExNjBiMjNmODY0NDNmZGQzMzY4M2VlNjYiLCJ3Ijo2MDAsImgiOjQwMCwiZCI6MS4wLCJjcyI6MCwiZiI6NH0.webp,Text 1 (translated to english): Introduce the Kids to Hiking in the NC Smokies,Text 2 (translated to english): North Carolina Smokies,,,,,,,https://youtu.be/D3Xt8zJpEFU?t=2341,,,https://youtu.be/D3Xt8zJpEFU?t=1861,Sometimes,"Sometimes the ad containter does not load, which prevents this ad from being replayed. Also, when the ad container is loaded, sometimes different ads are selected. At the end of 2023, none of the combination ads for this web page would load when replaying the web page 10 times.",Combination,Yes
Save Page Now,Wayback Machine,Chrome,https://canalturf.com,https://web.archive.org/web/20230418043234/https://www.canalturf.com/,Image 1 URI-M: https://web.archive.org/web/20230418043234im_/https://widgets.outbrain.com/strip_default.png,Text 1 (translated to english): Say “I Do” to the NC Smokies,Text 2 (translated to english): North Carolina Smokies,,,,,,,https://youtu.be/D3Xt8zJpEFU?t=2347,,,https://youtu.be/D3Xt8zJpEFU?t=1861,Sometimes,"Sometimes the ad containter does not load, which prevents this ad from being replayed. Also, when the ad container is loaded, sometimes different ads are selected. At the end of 2023, none of the combination ads for this web page would load when replaying the web page 10 times.",Combination,Yes
Save Page Now,Wayback Machine,Chrome,https://canalturf.com,https://web.archive.org/web/20230418043234/https://www.canalturf.com/,Image 1 URI-M: https://web.archive.org/web/20230418043234im_/https://images.outbrainimg.com/transform/v3/eyJpdSI6ImFkYzdlZDdjYTc4NWJhOWQzODI1YTE1Yzg4YWRkNGI5YzM4ODM5MzdjZmRhZWZiN2U2YTRiMDEzZjEzNmY5ZWEiLCJ3Ijo2MDAsImgiOjQwMCwiZCI6MS4wLCJjcyI6MCwiZiI6NH0.webp,Text 1 (translated to english): Cheap Hybrid Cars For Sale Near St. Petersburg,Text 2 (translated to english): Cars | Search Ads,,,,,,,https://youtu.be/D3Xt8zJpEFU?t=2413,,,https://youtu.be/D3Xt8zJpEFU?t=1861,Sometimes,"Sometimes the ad containter does not load, which prevents this ad from being replayed. Also, when the ad container is loaded, sometimes different ads are selected. At the end of 2023, none of the combination ads for this web page would load when replaying the web page 10 times.",Combination,Yes
Save Page Now,Wayback Machine,Chrome,https://canalturf.com,https://web.archive.org/web/20230418043234/https://www.canalturf.com/,Image 1 URI-M: https://web.archive.org/web/20230418043234im_/https://images.outbrainimg.com/transform/v3/eyJpdSI6IjJhZTZmZGIzMTIyMDhiM2VmOWZmYTlkZjE3MGIzODQwODlmNTJkM2NjZWQ5ODRkNjhlZmRmZDYxNGY1OGUxNjEiLCJ3Ijo2MDAsImgiOjQwMCwiZCI6MS4wLCJjcyI6MCwiZiI6NH0.webp,Text 1 (translated to english): Most Affordable Camper Vans,Text 2 (translated to english): Camper Vans Warehouse,,,,,,,https://youtu.be/D3Xt8zJpEFU?t=2419,,,https://youtu.be/D3Xt8zJpEFU?t=1861,Sometimes,"Sometimes the ad containter does not load, which prevents this ad from being replayed. Also, when the ad container is loaded, sometimes different ads are selected. At the end of 2023, none of the combination ads for this web page would load when replaying the web page 10 times.",Combination,Yes
Save Page Now,Wayback Machine,Chrome,https://canalturf.com,https://web.archive.org/web/20230418043234/https://www.canalturf.com/,Image 1 URI-M: https://web.archive.org/web/20230418043234im_/https://images.outbrainimg.com/transform/v3/eyJpdSI6IjA3NGZlY2FiMWRhN2U3MzY0YTk5NjA2Yzc3YTAyZmFmNzEyZDI3YzM4YmYyNGFlZGIzMDU5MDNkNTNmZTcxN2QiLCJ3Ijo1MDAsImgiOjMzMywiZCI6MS4wLCJjcyI6MCwiZiI6NH0.webp,Text 1 (translated to english): Search For Customer Cloud Data Management Tools,Text 2 (translated to english): Sponsored: Yahoo!  Search,,,,,,,https://youtu.be/D3Xt8zJpEFU?t=2435,,,https://youtu.be/D3Xt8zJpEFU?t=1861,Sometimes,"Sometimes the ad containter does not load, which prevents this ad from being replayed. Also, when the ad container is loaded, sometimes different ads are selected. At the end of 2023, none of the combination ads for this web page would load when replaying the web page 10 times.",Combination,Yes
Save Page Now,Wayback Machine,Chrome,https://canalturf.com,https://web.archive.org/web/20230418043234/https://www.canalturf.com/,Image 1 URI-M: https://web.archive.org/web/20230418043234im_/https://images.outbrainimg.com/transform/v3/eyJpdSI6IjNjZDU2NjIwZjFkYjA1NWMzZmFhYzc1ZjM0ZmU2ZWY1NDQxM2M1ZjRkZTI0MTI1MmRjM2Y2OWNhZjIxNzk2MTQiLCJ3Ijo1MDAsImgiOjMzMywiZCI6MS4wLCJjcyI6MCwiZiI6NH0.webp,Text 1 (translated to english): Iceland Cruises Cost Almost Nothing (Take A Look),Text 2 (translated to english): Sponsored: Visit Iceland |  Search Ads,,,,,,,https://youtu.be/D3Xt8zJpEFU?t=2441,,,https://youtu.be/D3Xt8zJpEFU?t=1861,Sometimes,"Sometimes the ad containter does not load, which prevents this ad from being replayed. Also, when the ad container is loaded, sometimes different ads are selected. At the end of 2023, none of the combination ads for this web page would load when replaying the web page 10 times.",Combination,Yes
Save Page Now,Wayback Machine,Chrome,https://canalturf.com,https://web.archive.org/web/20230418043234/https://www.canalturf.com/,Image 1 URI-M: https://web.archive.org/web/20230418043234im_/https://widgets.outbrain.com/strip_default.png,Text 1 (translated to english): News Corp.'s Lachlan Murdoch buys a 150 million dollar house.,Text 2 (translated to english): Sponsored: Mansion Global,,,,,,,https://youtu.be/D3Xt8zJpEFU?t=2447,,,https://youtu.be/D3Xt8zJpEFU?t=1861,Sometimes,"Sometimes the ad containter does not load, which prevents this ad from being replayed. Also, when the ad container is loaded, sometimes different ads are selected. At the end of 2023, none of the combination ads for this web page would load when replaying the web page 10 times.",Combination,Yes
Save Page Now,Wayback Machine,Chrome,https://canalturf.com,https://web.archive.org/web/20230418043234/https://www.canalturf.com/,Image 1 URI-M: https://web.archive.org/web/20230418043234im_/https://images.outbrainimg.com/transform/v3/eyJpdSI6ImZhMzE2ODM1OTE4YmViMDA0MjNmODk1ZDMzMGQ5ZWNiOGQ5MzUzODVlOWZkZTI2MGM0ZDIxMzI3YTZjYWEyNGQiLCJ3Ijo1MDAsImgiOjMzMywiZCI6MS4wLCJjaCI6MTk0NzA2MjQwNywiY3MiOjAsImYiOjR9.webp,Text 1 (translated to english): St. Petersburg Stores Are Clearing Excess Furniture Inventory,Text 2 (translated to english): Sponsored: Home & Living |  Search Ads,,,,,,,https://youtu.be/D3Xt8zJpEFU?t=2453,,,https://youtu.be/D3Xt8zJpEFU?t=1861,Sometimes,"Sometimes the ad containter does not load, which prevents this ad from being replayed. Also, when the ad container is loaded, sometimes different ads are selected. At the end of 2023, none of the combination ads for this web page would load when replaying the web page 10 times.",Combination,Yes
Save Page Now,Wayback Machine,Chrome,https://canalturf.com,https://web.archive.org/web/20230418043234/https://www.canalturf.com/,Image 1 URI-M: https://web.archive.org/web/20230418043234im_/https://images.outbrainimg.com/transform/v3/eyJpdSI6IjZlNDc4OGIzZjJiYzExYzM3ZDE0Mjg0MGE5OTQwMmJlMTlhNTAxNDhhM2Y5YmFjYWUxOGI4ZTVhMmRkOWExMjQiLCJ3Ijo1MDAsImgiOjMzMywiZCI6MS4wLCJjcyI6MCwiZiI6NH0.webp,Text 1 (translated to english): Research Latest Customer Cloud Data Management Tools,Text 2 (translated to english): Sponsored: Yahoo!  Search,,,,,,,https://youtu.be/D3Xt8zJpEFU?t=2459,,,https://youtu.be/D3Xt8zJpEFU?t=1861,Sometimes,"Sometimes the ad containter does not load, which prevents this ad from being replayed. Also, when the ad container is loaded, sometimes different ads are selected. At the end of 2023, none of the combination ads for this web page would load when replaying the web page 10 times.",Combination,Yes
Save Page Now,Wayback Machine,Chrome,https://canalturf.com,https://web.archive.org/web/20230418043234/https://www.canalturf.com/,Image 1 URI-M: https://web.archive.org/web/20230418043234im_/https://images.outbrainimg.com/transform/v3/eyJpdSI6IjlhZGJlNTY5MDY3MmE3ODU5NGRmNjY0MWM0ZWEzNjlkYTEyOWRkNTkxN2QwZGVhZmZhMGRkNzBmNzVkNDE1Y2QiLCJ3IjozMDAsImgiOjIwMCwiZCI6MS4wLCJjaCI6NTMxMzA4MTM4LCJjcyI6MCwiZiI6NH0.webp,Text 1 (translated to english): Kia - Brand New and Affordable,Text 2 (translated to english): All Things Auto,,,,,,,https://youtu.be/D3Xt8zJpEFU?t=5034,,,https://youtu.be/D3Xt8zJpEFU?t=1861,Sometimes,"Sometimes different ads are selected. At the end of 2023, none of the combination ads for this web page would load when replaying the web page 10 times.",Combination,Yes
Save Page Now,Wayback Machine,Chrome,https://canalturf.com,https://web.archive.org/web/20230418043234/https://www.canalturf.com/,Image 1 URI-M: https://web.archive.org/web/20230418043234im_/https://images.outbrainimg.com/transform/v3/eyJpdSI6ImY4YjUwNGM5MjVlNzA0OGY0M2JlNzgxNTQ5ZjgwYzVjMDIyZGJiZDQ5Y2ExODk3N2Q1YjdkYWM3MDk1OTc5YzciLCJ3IjozMDAsImgiOjIwMCwiZCI6MS4wLCJjcyI6MCwiZiI6NH0.webp,Text 1 (translated to english): Cheap Business Class Flights Departing From St. Petersburg,Text 2 (translated to english): Business Class Flight Sale | Search Ads,,,,,,,https://youtu.be/D3Xt8zJpEFU?t=5185,,,https://youtu.be/D3Xt8zJpEFU?t=1861,Sometimes,"Sometimes different ads are selected. At the end of 2023, none of the combination ads for this web page would load when replaying the web page 10 times.",Combination,Yes
Save Page Now,Wayback Machine,Chrome,https://canalturf.com,https://web.archive.org/web/20230418043234/https://www.canalturf.com/,Image 1 URI-M: https://web.archive.org/web/20230418043234im_/https://images.outbrainimg.com/transform/v3/eyJpdSI6ImJiZTA2MTBmNDBjMmFhMjFhYmQ1NjAwMjZjOTEyMTcyZWYyNmZmMTQ2OWFkM2E2YzhiZDdkYTE1ZWI3OWE1YTIiLCJ3IjozMDAsImgiOjIwMCwiZCI6MS4wLCJjcyI6MCwiZiI6NH0.webp,Text 1 (translated to english): St. Petersburg: Empty Alaska Cruise Cabins Huge Clearance Sale: See Prices,Text 2 (translated to english): All-Inclusive Cruise Deals | Search Ads,,,,,,,https://youtu.be/D3Xt8zJpEFU?t=5206,,,https://youtu.be/D3Xt8zJpEFU?t=1861,Sometimes,"Sometimes different ads are selected. At the end of 2023, none of the combination ads for this web page would load when replaying the web page 10 times.",Combination,Yes
Save Page Now,Wayback Machine,Chrome,https://canalturf.com,https://web.archive.org/web/20230418043234/https://www.canalturf.com/,Image 1 URI-M: https://web.archive.org/web/20230418043234im_/https://images.outbrainimg.com/transform/v3/eyJpdSI6ImI1OTJhMzhiZmI5ZjY5NTAzNDk1ZWRlMDUwOGQxYTAyMjViNDJjNTRiNmFkZTc2NjdlOGViNzMxYTIxMTI0ODYiLCJ3IjozMDAsImgiOjIwMCwiZCI6MS4wLCJjcyI6MCwiZiI6NH0.webp,Text 1 (translated to english): Sleep Apnea Devices Now Almost Being Given Away (See Deals),Text 2 (translated to english): Sleep Apnea Solutions | Search Ads,,,,,,,https://youtu.be/D3Xt8zJpEFU?t=5261,,,https://youtu.be/D3Xt8zJpEFU?t=1861,Sometimes,"Sometimes different ads are selected. At the end of 2023, none of the combination ads for this web page would load when replaying the web page 10 times.",Combination,Yes
Save Page Now,Wayback Machine,Chrome,https://canalturf.com,https://web.archive.org/web/20230418043234/https://www.canalturf.com/,Image 1 URI-M: https://web.archive.org/web/20230418043234im_/https://images.outbrainimg.com/transform/v3/eyJpdSI6Ijg5MmVhMGI1ZTZmYTgxNTYwMDNlN2ViODJlMDE1NDc3Nzk1ZjkyZjJhODI1NDMxM2FlNmQ3NTlhNzY2NDg1NzQiLCJ3IjozMDAsImgiOjIwMCwiZCI6MS4wLCJjcyI6MCwiZiI6NH0.webp,Text 1 (translated to english): Highest-Yield Savings Accounts With Best Rates For Seniors,Text 2 (translated to english): Savings | Search Ads,,,,,,,https://youtu.be/D3Xt8zJpEFU?t=5280,,,https://youtu.be/D3Xt8zJpEFU?t=1861,Sometimes,"Sometimes different ads are selected. At the end of 2023, none of the combination ads for this web page would load when replaying the web page 10 times.",Combination,Yes
Save Page Now,Wayback Machine,Chrome,https://canalturf.com,https://web.archive.org/web/20230418043234/https://www.canalturf.com/,Image 1 URI-M: https://web.archive.org/web/20230418043234im_/https://images.outbrainimg.com/transform/v3/eyJpdSI6IjBmM2FhMmE2MzczZDk0NDg1NjhlOTEyNTdlNmQxYzNlZjM2OTVlZWI4M2I5NTRmYjliMzgxZGIyZjM4MjZhZjYiLCJ3IjozMDAsImgiOjIwMCwiZCI6MS4wLCJjcyI6MCwiZiI6NH0.webp,Text 1 (translated to english): Florida Will Cover the Cost to Install Solar if You Live in These Zips,Text 2 (translated to english): Find out if you qualify. Get your free quote today! ,Text 3 (translated to english): EasySolar,,,,,,https://youtu.be/D3Xt8zJpEFU?t=5298,,,https://youtu.be/D3Xt8zJpEFU?t=1861,Sometimes,"Sometimes different ads are selected. At the end of 2023, none of the combination ads for this web page would load when replaying the web page 10 times.",Combination,Yes
Save Page Now,Wayback Machine,Chrome,https://canalturf.com,https://web.archive.org/web/20230418043234/https://www.canalturf.com/,Image 1 URI-M: https://web.archive.org/web/20230418043234im_/https://images.outbrainimg.com/transform/v3/eyJpdSI6ImVmMTY5YzliYTZiODA5ZDY0MDkwMTMzNmRiM2MyMDE1ZTUwYWZlMDBhMTM2ODA5MThkYjdiNWFhYzJkNTc0OTQiLCJ3IjozMDAsImgiOjIwMCwiZCI6MS4wLCJjcyI6MCwiZiI6NH0.webp,Text 1 (translated to english): Cheapest Electric Cars For Sale,Text 2 (translated to english): Find Deals on the Best Electric Cars With These Searches.,Text 3 (translated to english): Cars | Search Ads,,,,,,https://youtu.be/D3Xt8zJpEFU?t=5327,,,https://youtu.be/D3Xt8zJpEFU?t=1861,Sometimes,"Sometimes different ads are selected. At the end of 2023, none of the combination ads for this web page would load when replaying the web page 10 times.",Combination,Yes
Save Page Now,Wayback Machine,Chrome,https://canalturf.com,https://web.archive.org/web/20230418043234/https://www.canalturf.com/,Image 1 URI-M: https://web.archive.org/web/20230418043234im_/https://images.outbrainimg.com/transform/v3/eyJpdSI6IjM0NzRjMDBjNDE4OGIzN2Y1NWFmYjYzOTE4M2VhMTJkYjUwZWM1YTQyODkyZDkwOGQxMmYwN2RhNTM4ZjMxOTQiLCJ3IjozMDAsImgiOjIwMCwiZCI6MS4wLCJjcyI6MCwiZiI6NH0.webp,Text 1 (translated to english): Gold Costs Almost Nothing Right Now (Take A Look),Text 2 (translated to english): Gold | Search Ads,,,,,,,https://youtu.be/D3Xt8zJpEFU?t=5348,,,https://youtu.be/D3Xt8zJpEFU?t=1861,Sometimes,"Sometimes different ads are selected. At the end of 2023, none of the combination ads for this web page would load when replaying the web page 10 times.",Combination,Yes
Save Page Now,Wayback Machine,Chrome,https://canalturf.com,https://web.archive.org/web/20230418043234/https://www.canalturf.com/,Image 1 URI-M: https://web.archive.org/web/20230418043234im_/https://images.outbrainimg.com/transform/v3/eyJpdSI6IjliZTE1MmI0ZWMxODQ3OGY3ZWJjZWM0NDJmYzFiOTYyOTY1M2MxYjBkMmQ0NWIxNTA3MGQzZTVmMmU3NDhmM2MiLCJ3IjozMDAsImgiOjIwMCwiZCI6MS4wLCJjaCI6MTI5ODYwMjk3MCwiY3MiOjAsImYiOjR9.webp,Text 1 (translated to english): Accelerate Help Desk Resolution Times With These Support Solutions,Text 2 (translated to english): Tech Services | Search Ads,,,,,,,https://youtu.be/D3Xt8zJpEFU?t=5369,,,https://youtu.be/D3Xt8zJpEFU?t=1861,Sometimes,"Sometimes different ads are selected. At the end of 2023, none of the combination ads for this web page would load when replaying the web page 10 times.",Combination,Yes
Save Page Now,Wayback Machine,Chrome,https://canalturf.com,https://web.archive.org/web/20230418043234/https://www.canalturf.com/,Image 1 URI-M: https://web.archive.org/web/20230418043234im_/https://images.outbrainimg.com/transform/v3/eyJpdSI6IjgyZjViMDFkOWMzODRmYTAyN2E2YjMyZjIyM2EyZWE1NDVlMTc3ZjM3M2ZiM2I2NmE4M2YyYzFkODhkYTQ1NzQiLCJ3IjozMDAsImgiOjIwMCwiZCI6MS4wLCJjcyI6MCwiZiI6NH0.webp,Text 1 (translated to english): How are travelers saving on their flight purchases? Read this!,Text 2 (translated to english): Capital One Shopping,,,,,,,https://youtu.be/D3Xt8zJpEFU?t=5387,,,https://youtu.be/D3Xt8zJpEFU?t=1861,Sometimes,"Sometimes different ads are selected. At the end of 2023, none of the combination ads for this web page would load when replaying the web page 10 times.",Combination,Yes
Save Page Now,Wayback Machine,Chrome,https://canalturf.com,https://web.archive.org/web/20230418043234/https://www.canalturf.com/,Image 1 URI-M: https://web.archive.org/web/20230418043234im_/https://images.outbrainimg.com/transform/v3/eyJpdSI6ImM5ZWVjNjViMDVlMGUwYWVmZDJiYTA2YzlhMWExMWJlZjcwYWJiNTI2YzU4NGU1MmRmOTliYjcxMDQ2MjczOWEiLCJ3IjozMDAsImgiOjIwMCwiZCI6MS4wLCJjcyI6MCwiZiI6NH0.webp,Text 1 (translated to english): St. Petersburg Man's Mailbox Makes Headlines (Take a Look),Text 2 (translated to english): Yeah Motor!,,,,,,,https://youtu.be/D3Xt8zJpEFU?t=5402,,,https://youtu.be/D3Xt8zJpEFU?t=1861,Sometimes,"Sometimes different ads are selected. At the end of 2023, none of the combination ads for this web page would load when replaying the web page 10 times.",Combination,Yes
Save Page Now,Wayback Machine,Chrome,https://canalturf.com,https://web.archive.org/web/20230418043234/https://www.canalturf.com/,Image 1 URI-M: https://web.archive.org/web/20230418043234im_/https://images.outbrainimg.com/transform/v3/eyJpdSI6ImZjZGE4YjlhODZiZTcwNDRlNDFiZGNkMDcwZDIxOGRlNjA4YWFlZjNlZTRhM2E1N2E0NDEwMWIxNDkxYzE5OGIiLCJ3IjozMDAsImgiOjIwMCwiZCI6MS4wLCJjcyI6MCwiZiI6NH0.webp,Text 1 (translated to english): Airlines don't want you to know about this exclusive way to save,Text 2 (translated to english): Capital One Shopping,,,,,,,https://youtu.be/D3Xt8zJpEFU?t=5430,,,https://youtu.be/D3Xt8zJpEFU?t=1861,Sometimes,"Sometimes different ads are selected. At the end of 2023, none of the combination ads for this web page would load when replaying the web page 10 times.",Combination,Yes
Save Page Now,Wayback Machine,Chrome,https://canalturf.com,https://web.archive.org/web/20230418043234/https://www.canalturf.com/,Image 1 URI-M: https://web.archive.org/web/20230418043234im_/https://images.outbrainimg.com/transform/v3/eyJpdSI6IjI5NjI0MGNmN2QwZjc2ZTc2ZjI3NjVlNGYyMWUyOWFiN2ZjMjNlY2RkZDFjYmRlMGYxOWUwZTBjNmZkNDBiNTYiLCJ3IjozMDAsImgiOjIwMCwiZCI6MS4wLCJjaCI6MTc3NDAxNDc4MywiY3MiOjAsImYiOjR9.webp,Text 1 (translated to english): BMW's Gorgeous New Lineup Has Arrived,Text 2 (translated to english): Card deals | Search ads,,,,,,,https://youtu.be/D3Xt8zJpEFU?t=5458,,,https://youtu.be/D3Xt8zJpEFU?t=1861,Sometimes,"Sometimes different ads are selected. At the end of 2023, none of the combination ads for this web page would load when replaying the web page 10 times.",Combination,Yes
Save Page Now,Wayback Machine,Chrome,https://canalturf.com,https://web.archive.org/web/20230418043234/https://www.canalturf.com/,Image 1 URI-M: https://web.archive.org/web/20230418043234im_/https://images.outbrainimg.com/transform/v3/eyJpdSI6ImRlOWJhMmNhOWZjNWY2MmMzYjlkMGQxNDBjYzU0MmQ1ZTU5Y2NhZTcwNDc0MDU3MWIxMjQ2M2ZmNzNhNmZiYTUiLCJ3IjozMDAsImgiOjIwMCwiZCI6MS4wLCJjaCI6MTQ1NDYxMjM0MiwiY3MiOjAsImYiOjR9.webp,Text 1 (translated to english): Volvo Offers Major Incentives For Leftover 2022 Inventory,Text 2 (translated to english): Volvo Deals | Search Ads,,,,,,,https://youtu.be/D3Xt8zJpEFU?t=5475,,,https://youtu.be/D3Xt8zJpEFU?t=1861,Sometimes,"Sometimes different ads are selected. At the end of 2023, none of the combination ads for this web page would load when replaying the web page 10 times.",Combination,Yes
Save Page Now,Wayback Machine,Chrome,https://canalturf.com,https://web.archive.org/web/20230418043234/https://www.canalturf.com/,Image 1 URI-M: https://web.archive.org/web/20230418043234im_/https://images.outbrainimg.com/transform/v3/eyJpdSI6IjBjYmE1MTM0OTRhNjY2YTUzNTVhZGM3MzhiZDdkZDA0ZTA2Yjc1YjVlNmUyZmMzMjEyM2QzMWJjZmZhZTliODQiLCJ3IjozMDAsImgiOjIwMCwiZCI6MS4wLCJjcyI6MCwiZiI6NH0.webp,Text 1 (translated to english): Explore Best Vacation Packages Tailored Towards Seniors,Text 2 (translated to english): Senior Trips | Search Ads,,,,,,,https://youtu.be/D3Xt8zJpEFU?t=5498,,,https://youtu.be/D3Xt8zJpEFU?t=1861,Sometimes,"Sometimes different ads are selected. At the end of 2023, none of the combination ads for this web page would load when replaying the web page 10 times.",Combination,Yes
